SNo,Name,Ticker,Date,High,Low,Open,Close,Volume,Marketcap
4,Biogen Inc.,BIIB,2016-04-27,282.0000,278.5200,281.5700,280.0600,1099100.0000,41060883957.9342
4,Biogen Inc.,BIIB,2016-04-28,284.0500,277.5100,278.0000,281.0800,1403300.0000,41210429237.1381
4,Biogen Inc.,BIIB,2016-04-29,280.5300,271.4000,278.2400,274.9900,1941000.0000,40317546872.2368
4,Biogen Inc.,BIIB,2016-05-02,274.9900,268.8800,274.7400,273.6900,1359300.0000,40126949684.5658
4,Biogen Inc.,BIIB,2016-05-03,276.6100,271.0900,272.8200,273.7100,1603600.0000,40129880365.7697
4,Biogen Inc.,BIIB,2016-05-04,271.7500,262.4400,271.7000,263.1200,1788200.0000,38577232309.8684
4,Biogen Inc.,BIIB,2016-05-05,265.4000,262.6300,263.5800,264.6200,1105900.0000,38797154206.8684
4,Biogen Inc.,BIIB,2016-05-06,265.8700,260.8900,263.4700,263.6100,1202000.0000,38649072031.1052
4,Biogen Inc.,BIIB,2016-05-09,273.1400,264.1000,264.7200,270.1700,1425800.0000,39610867910.3619
4,Biogen Inc.,BIIB,2016-05-10,273.6100,269.6000,271.6400,273.2700,1031800.0000,40065369584.7039
4,Biogen Inc.,BIIB,2016-05-11,273.6100,267.0000,272.2200,267.2500,971500.0000,39182751315.5000
